apple,microsoft
3.476786,20.110001
3.314286,19.15
3.428214,19.34
3.356429,19.209999
3.251071,19.809999
3.189643,19.860001
3.212143,19.42
3.215,19.24
3.1025,19.280001
3.076429,19.26
3.094286,19.200001
3.09,19.15
3.122143,19.01
3.070357,19.309999
3.067143,19.530001
3.3275,20.200001
3.426786,20.75
3.278929,20.190001
3.229643,19.629999
3.328929,20.17
3.230714,19.709999
3.151429,19.52
3.08,19.530001
2.8775,19.07
3.010714,19.629999
2.926071,19.459999
2.835357,18.870001
3.144286,18.049999
3.100714,16.969999
3.173571,17.290001
3.221071,17.780001
3.29,17.799999
3.324643,17.780001
3.307143,17.74
3.182143,17.030001
3.282857,17.85
3.329286,18.540001
3.313214,18.51
3.465,19.16
3.571429,19.639999
3.618929,19.25
3.441786,18.940001
3.4225,18.969999
3.535357,19.27
3.459643,18.49
3.394643,18.219999
3.334643,18.299999
3.192857,17.77
3.273214,18.02
3.123214,17.030001
3.209286,17.01
3.285714,17.049999
3.140357,16.290001
3.147143,15.96
3.176071,16.030001
3.220714,16.120001
3.230714,15.86
3.155,15.35
3.006429,15.2
3.031071,15.37
3.2075,16.629999
3.317857,17.01
3.439286,16.98
3.4475,16.82
3.401429,16.32
3.568214,17.030001
3.6375,17.370001
3.646071,17.32
3.668214,17.370001
3.798571,18.040001
3.842143,17.98
3.851071,18.17
3.865357,18.540001
3.7325,17.74
3.766071,17.83
3.7175,18.23
3.933571,19.5
4.078214,19.129999
4.105,18.540001
4.161786,18.76
4.1225,18.969999
4.229286,19.450001
4.286071,19.690001
4.270357,19.440001
4.185714,19.209999
4.256786,19.16
4.327857,19.690001
4.3475,18.889999
4.246071,18.59
4.379643,18.76
4.522143,18.92
4.451429,19.82
4.389286,20.549999
4.405357,20.25
4.458929,20.110001
4.507857,20.6
4.492857,20.190001
4.58,20.370001
4.705357,20.139999
4.761786,20.059999
4.726071,19.959999
4.608571,19.459999
4.548929,19.200001
4.627143,19.51
4.400357,19.92
4.277857,19.83
4.368571,20.129999
4.418929,20.360001
4.529286,20.51
4.558214,20.41
4.469643,20.139999
4.430357,19.93
4.455714,19.540001
4.706429,20.25
4.766071,20.32
4.835357,20.559999
4.873929,21.0
4.963929,21.360001
5.0,21.309999
5.004643,21.77
5.189643,21.959999
5.136429,21.98
5.136071,22.059999
5.081429,22.17
4.983929,22.59
4.9575,22.9
4.8575,23.23
4.880714,23.469999
4.881071,23.5
4.861071,23.620001
4.931071,24.040001
5.023929,23.950001
4.871429,23.379999
4.836429,23.450001
4.848214,23.43
4.9925,23.57
5.123571,23.6
5.092143,23.969999
5.125,24.049999
5.044643,23.76
4.953571,23.209999
4.945714,23.08
4.854286,22.309999
4.92,22.65
4.869286,22.190001
4.983571,22.42
5.0725,23.200001
5.18,23.75
5.205714,23.93
5.324286,24.4
5.473929,24.440001
5.474643,24.690001
5.635357,24.700001
5.593929,24.93
5.605357,23.610001
5.720357,23.440001
5.674286,22.99
5.675,23.73
5.775,24.200001
5.821071,23.77
5.900357,23.82
5.890357,23.68
5.919643,23.84
5.913571,23.93
5.910357,23.75
5.916429,23.459999
5.846071,23.32
5.805357,23.129999
5.951786,23.629999
5.997857,23.620001
5.841071,23.32
5.7725,23.290001
5.8125,23.25
5.892143,23.6
5.9875,23.93
6.075714,24.41
6.052143,24.6
6.032857,24.59
6.026786,24.41
6.1525,25.07
6.005714,24.57
5.999643,24.35
5.879286,23.82
5.944286,23.91
5.974286,24.09
6.177857,24.620001
6.170714,24.74
6.145,24.799999
6.175357,24.93
6.101071,24.65
6.215714,24.969999
6.356786,25.25
6.499286,25.059999
6.636786,25.459999
6.581786,25.110001
6.613929,25.4
6.621429,25.92
6.685714,25.92
6.500357,25.690001
6.566786,25.6
6.668929,25.91
6.6475,25.76
6.619643,25.41
6.478929,24.459999
6.65,24.98
6.705,24.68
6.777143,24.99
6.809286,25.440001
6.748929,25.57
6.822143,25.66
6.808214,25.59
6.866071,26.139999
6.7725,25.9
6.7625,26.450001
6.708929,26.49
7.164286,26.42
7.125714,26.459999
7.310714,26.559999
7.346429,29.200001
7.273929,28.129999
7.202143,28.73
7.061071,28.24
6.964286,28.07
7.002143,28.030001
6.778571,27.700001
6.708929,27.639999
6.811786,27.690001
6.871429,28.52
6.875357,28.379999
7.033571,28.620001
7.179286,28.9
7.305714,29.08
7.255,29.01
7.245357,29.469999
7.338571,29.610001
7.36,29.5
7.376429,30.0
7.3075,29.99
7.1125,29.66
7.25,29.84
7.333214,29.950001
7.335714,29.809999
7.115,29.110001
7.1825,29.15
7.222857,29.52
7.105714,29.9
7.050714,29.84
7.132143,30.049999
6.904286,29.780001
6.762857,29.52
6.831429,29.469999
7.125,29.709999
7.063571,29.969999
6.9775,29.91
6.993929,29.889999
6.967857,30.07
6.937857,29.950001
6.898929,29.84
7.001786,30.4
7.122857,30.6
7.185714,30.709999
7.269643,30.879999
7.561429,31.0
7.593929,31.35
7.458214,31.15
7.611786,30.98
7.6225,30.620001
7.664286,30.85
7.656429,30.879999
7.5625,30.629999
7.510714,30.280001
7.6,30.709999
7.471071,30.15
7.423929,30.26
7.503929,30.309999
7.533214,31.08
7.440357,30.75
7.675357,30.809999
7.574286,30.610001
7.385,30.0
7.2325,29.24
7.355357,29.200001
7.3875,29.35
7.318929,29.84
7.181429,29.9
6.870357,28.389999
6.996786,28.370001
6.970357,28.26
7.026071,28.379999
6.879643,28.0
6.988929,28.01
7.015,27.969999
6.996071,28.030001
6.96,27.93
7.075357,27.809999
7.212143,28.129999
7.2925,28.530001
7.201071,28.59
7.209286,28.790001
7.226429,28.84
7.142857,28.68
7.079643,28.52
7.049286,28.27
7.227857,28.65
7.348214,28.77
7.4975,29.08
7.462143,28.51
7.474286,28.459999
7.676429,28.66
7.8575,28.52
7.796786,28.559999
7.993929,28.860001
7.996786,28.889999
8.120357,29.32
8.049286,29.18
8.006429,29.42
8.032143,29.5
8.003571,29.629999
8.028214,29.76
7.873929,29.5
8.058571,29.59
8.13,29.719999
8.247143,29.83
8.176786,30.09
8.321429,29.709999
8.45,29.629999
8.410357,29.639999
8.478929,29.35
8.392143,29.129999
8.507143,29.15
8.555357,29.16
8.587143,29.32
8.6225,29.950001
8.65,30.25
8.637857,30.15
8.76,30.790001
8.777857,30.82
8.8775,30.790001
8.8225,30.77
8.876429,31.219999
9.242857,31.33
9.222857,31.040001
9.571071,31.120001
9.71,31.0
9.545357,30.950001
9.401786,30.92
9.393571,30.93
9.618214,31.07
9.422857,30.67
9.388929,30.52
9.036786,29.77
9.065357,29.59
8.703929,28.93
8.9375,29.01
8.994286,28.68
9.258571,28.98
9.400714,29.26
9.112857,29.200001
9.096429,29.120001
9.177857,28.870001
8.910714,28.52
8.638571,27.65
8.315,26.629999
8.831429,26.85
8.548214,25.65
8.931429,26.23
8.95,25.73
9.263929,25.84
9.274643,25.530001
9.447857,26.059999
9.470714,26.549999
9.221786,26.1
9.224643,25.82
9.044286,25.25
8.981071,25.219999
8.744286,25.129999
8.865357,25.040001
9.141429,25.860001
9.13,25.75
9.325,26.469999
9.664286,26.559999
9.723214,26.370001
9.9175,26.780001
9.72,26.16
9.806429,25.780001
9.678571,25.459999
9.645,25.049999
9.533214,24.51
9.432857,24.129999
9.168214,23.299999
9.082143,23.09
8.946071,23.360001
8.964286,23.700001
8.946071,23.82
9.374286,24.6
9.174643,24.33
9.233214,24.43
9.154286,25.139999
8.906429,25.5
8.865357,25.5
9.042143,25.51
8.924286,24.959999
8.675,24.860001
9.4675,25.6
9.202857,25.51
9.181786,25.84
9.285714,25.860001
9.316786,26.139999
9.416786,26.07
9.311071,26.129999
9.138929,25.75
9.301429,25.99
9.321786,26.200001
9.387143,26.15
9.3475,25.49
9.277857,25.18
9.338571,25.549999
9.280357,25.33
9.121429,24.68
8.810357,24.42
8.9875,24.35
8.842143,24.360001
8.931429,24.709999
9.012857,24.68
9.03,24.620001
8.906786,24.309999
8.9925,24.440001
8.666786,24.09
8.501429,24.0
8.766071,24.09
8.633929,23.879999
8.598571,23.74
8.6375,23.6
8.838214,23.67
8.973571,23.879999
9.110357,24.24
9.165714,24.1
9.277857,24.07
9.465714,24.190001
9.399643,23.98
9.493571,24.200001
9.5075,25.040001
9.5775,25.1
9.651429,25.059999
9.9175,25.4
9.86,25.280001
10.137857,25.42
10.096786,24.889999
10.226071,24.51
10.432143,24.639999
10.499286,24.85
10.420357,24.799999
10.258214,24.629999
10.321429,24.610001
10.219643,24.77
10.057143,23.959999
10.071429,24.059999
10.3425,24.32
10.369286,24.620001
10.418214,24.620001
10.526429,24.74
10.550357,24.65
10.721429,25.02
10.774643,25.290001
10.98,25.360001
11.373929,25.59
10.835714,25.27
11.035714,25.26
11.155714,25.4
11.038214,25.52
11.038929,25.24
10.959643,25.120001
10.9875,25.790001
10.998214,26.209999
10.865357,27.15
10.793571,26.879999
10.964286,27.059999
11.120357,27.459999
11.266071,27.41
11.356786,27.17
11.328571,26.68
11.466071,26.809999
11.308571,27.01
11.25,26.68
11.285714,26.469999
11.016429,26.33
10.918571,26.040001
10.757143,25.9
10.9,25.709999
10.998929,25.799999
10.952857,25.65
11.0875,25.57
11.142857,25.200001
11.205,25.209999
11.267857,25.190001
11.197857,25.049999
11.259643,25.57
11.340357,26.24
11.321786,26.809999
11.38,26.93
11.564286,27.08
11.415357,26.83
11.504643,27.280001
11.416071,27.190001
11.584643,27.27
11.490357,27.309999
11.428571,27.530001
11.4675,27.76
11.486786,27.92
11.485714,27.950001
11.535714,27.85
11.584286,28.01
11.607143,27.969999
11.530357,28.120001
11.639643,27.969999
11.650714,27.940001
11.624286,27.92
11.533929,27.799999
11.63,28.049999
11.872857,27.940001
11.769643,27.9
11.954286,28.040001
11.928214,28.639999
12.101071,28.26
12.317143,28.200001
12.258929,28.120001
12.327143,28.33
12.353214,28.08
11.768571,28.16
12.441071,28.459999
12.015357,28.5
11.920357,28.4
11.673929,28.02
12.011786,28.139999
12.248571,28.51
12.277857,28.75
12.291786,28.9
11.992857,27.77
12.189286,27.799999
12.301786,27.93
12.278571,27.969999
12.272857,27.700001
12.424643,27.799999
12.631429,28.1
12.685357,28.190001
12.763929,27.93
12.669643,27.76
12.7425,27.209999
12.828214,27.040001
12.885714,27.049999
12.758929,26.969999
12.811071,27.129999
12.219643,26.780001
12.098929,26.530001
12.286429,26.639999
12.330714,26.91
12.544286,26.690001
12.695357,26.6
12.498571,26.110001
12.756786,26.26
12.859643,26.219999
12.907143,26.129999
12.675357,25.77
12.6675,25.809999
12.468571,25.620001
12.333214,25.41
12.613571,25.49
12.217857,25.08
12.214286,25.219999
12.029643,25.059999
12.040357,25.059999
11.999643,25.18
12.234286,25.299999
12.117143,25.23
12.208929,25.6
12.431071,25.93
12.6125,25.66
12.416429,25.34
12.522857,25.6
12.37,25.6
12.539643,25.530001
12.296786,25.450001
12.035357,25.82
12.186429,25.98
12.075,26.190001
12.14,26.17
11.930714,26.190001
11.803214,25.83
11.965,25.65
11.957143,25.42
11.903571,25.459999
11.646429,25.1
11.896429,25.0
12.268214,25.540001
12.678571,25.790001
12.512143,25.559999
12.629286,25.74
12.58,26.299999
12.363929,26.459999
12.385,26.549999
12.490714,25.940001
12.428214,25.6
12.437857,25.85
12.442857,26.049999
12.488929,26.07
12.423571,25.799999
12.460357,25.379999
12.465,25.65
12.361429,25.35
12.345,25.280001
12.114286,24.959999
11.857143,24.4
12.016786,24.530001
12.217143,24.85
12.127143,24.719999
11.784643,24.209999
11.982143,24.200001
11.908214,24.17
11.998929,24.35
11.957143,24.68
12.182143,24.959999
12.459643,24.99
12.375,24.49
12.256429,24.049999
12.346429,23.889999
12.0775,24.09
11.849286,23.9
11.901786,24.01
11.805357,24.02
11.685714,23.790001
11.785714,24.299999
11.776786,24.0
11.675,23.75
11.749643,24.219999
11.334286,24.17
11.31,24.52
11.612857,24.6
11.390714,24.440001
11.834643,24.51
11.699643,24.23
11.916071,25.299999
12.001429,25.709999
11.953571,25.74
11.998214,25.93
12.25,26.1
12.4625,25.969999
12.666786,26.49
12.619286,26.540001
12.726429,26.620001
12.626071,26.549999
12.7975,26.6
12.893214,26.620001
12.898929,26.469999
13.051071,26.629999
13.5,26.809999
14.147143,27.280001
13.819643,27.040001
13.868571,26.860001
13.941071,27.26
14.285714,27.82
14.306786,27.879999
13.986429,27.290001
13.844286,27.52
14.206429,27.51
14.201786,26.98
13.963571,26.83
13.9075,26.530001
13.587143,25.969999
12.9175,25.02
12.903571,24.709999
13.255357,24.950001
13.232857,24.5
13.5025,25.129999
13.558214,25.24
13.625714,25.219999
13.653929,25.25
13.244286,24.57
12.934643,24.41
13.018214,24.42
12.867857,24.030001
13.338214,24.65
13.038571,25.08
13.256071,24.51
13.863571,25.530001
13.866071,25.73
13.948929,26.290001
13.779286,26.459999
13.383571,25.780001
13.120357,25.200001
13.77,25.690001
13.657143,26.0
13.711786,26.0
13.321429,25.440001
13.647857,25.92
13.822143,26.17
13.979643,26.73
14.126429,27.049999
14.178571,26.799999
14.830357,27.309999
14.987143,27.049999
14.3225,25.299999
14.295714,24.9
14.280714,25.190001
14.5975,25.66
14.2925,25.93
14.354286,25.98
13.825714,25.200001
13.584643,24.719999
13.3775,24.299999
13.137857,25.42
13.333214,25.9
13.420714,26.34
13.538929,26.58
14.020357,26.860001
14.547857,27.18
14.463571,26.76
14.886786,27.309999
15.062143,27.110001
15.062857,26.940001
14.333929,27.370001
14.285714,27.26
14.217857,27.15
14.149286,27.059999
14.465357,27.08
14.348571,27.030001
14.555714,27.129999
14.392857,27.139999
14.372143,26.76
14.193214,26.190001
14.288929,26.1
14.2525,26.24
14.358214,26.379999
14.2825,26.209999
14.364643,27.01
14.1775,26.59
14.179643,26.469999
13.8075,26.58
13.697143,26.879999
13.6,26.559999
13.901786,26.469999
13.713571,26.01
13.532857,25.48
13.228571,25.24
13.250714,24.889999
13.375357,24.610001
13.157857,24.379999
13.298214,24.940001
13.422857,24.82
13.6175,25.370001
13.662143,25.559999
13.9225,25.59
14.053214,25.780001
14.018214,25.809999
13.926071,25.67
13.980357,25.48
14.030357,25.52
13.988571,25.41
14.035714,25.75
13.810714,25.719999
13.690357,25.719999
13.584286,25.67
13.659643,26.02
13.848571,25.860001
14.1675,26.01
14.178571,25.82
14.274643,25.91
14.396429,25.959999
14.531786,26.110001
14.407143,25.950001
14.411071,26.0
14.621429,26.549999
14.642857,26.82
14.819643,27.379999
14.991786,27.530001
15.196429,28.049999
15.211071,27.93
15.095714,27.43
15.081429,27.870001
14.989286,27.93
15.15,28.4
15.248571,28.309999
15.3625,28.16
15.2675,28.82
15.095357,29.549999
15.182143,29.469999
16.23,29.07
16.012857,29.610001
15.869286,29.450001
15.918214,28.969999
16.27107,29.66
16.371786,29.790001
16.282143,29.9
16.332144,30.139999
16.370714,30.040001
16.616072,30.15
16.803572,30.26
17.17,30.68
17.534286,30.639999
17.840357,30.629999
18.023571,30.33
18.366428,30.33
17.553572,30.309999
17.968214,31.200001
18.102858,31.18
18.324286,31.450001
18.395714,31.200001
18.559643,31.48
18.618214,31.24
18.855715,31.41
19.341429,31.889999
19.577499,31.93
19.437143,32.310001
19.479286,32.009998
18.702143,31.540001
19.171429,31.67
19.096071,32.040001
19.436071,32.099998
19.606428,31.969999
19.912144,32.240002
20.644644,32.529999
21.414642,32.790001
20.882856,32.91
21.370358,32.540001
21.411072,32.099998
21.526428,31.959999
21.349285,31.809999
21.446072,32.099998
21.42107,32.189999
21.649286,32.650002
22.084999,32.52
21.885,32.060001
21.741785,32.400002
21.493929,32.220001
22.40357,32.16
22.298214,31.66
22.392143,31.15
22.361786,31.219999
22.854643,31.059999
22.72143,30.43
22.321428,30.48
22.289642,30.889999
21.787857,30.99
20.67643,31.27
21.918571,31.280001
21.436428,31.129999
21.120714,32.150002
20.378929,32.310001
20.093214,32.209999
21.987143,31.92
21.938213,32.119999
21.609644,32.119999
21.35,31.98
20.889286,32.049999
20.722857,31.85
21.089287,31.879999
20.610001,31.450001
20.053572,30.700001
20.342142,30.48
20.132143,30.190001
20.520714,30.860001
20.178572,30.690001
20.091785,30.82
20.051786,30.639999
19.7875,30.309999
19.475357,29.99
19.07,29.790001
19.089287,29.1
20.34107,29.690001
19.910713,29.35
20.566786,29.16
20.163929,29.200001
20.389286,29.379999
20.328571,29.35
20.740713,29.299999
20.327143,28.76
20.053572,28.620001
20.045357,28.51
20.2775,28.879999
20.6175,29.639999
20.414286,29.209999
20.99,29.73
20.51643,29.1
20.518572,29.219999
20.401428,29.33
20.392857,29.59
20.39143,29.99
20.835714,30.190001
21.0075,30.93
20.908571,30.959999
20.68,30.299999
20.617857,30.299999
20.404642,30.0
20.535713,30.190001
20.416786,29.98
20.642857,30.450001
20.883215,30.620001
21.245714,30.23
21.44857,30.59
21.681786,30.610001
21.617857,30.120001
22.070356,30.08
21.647142,29.709999
21.437143,29.15
21.53393,28.76
21.611429,29.48
21.813929,29.639999
21.663929,29.6
21.831429,30.51
21.893929,31.0
21.228571,29.57
21.692142,29.24
20.51643,29.24
20.705713,29.23
20.536072,29.48
21.104286,29.75
21.543928,29.48
21.996786,29.59
21.530001,29.209999
21.915358,29.530001
22.04607,30.0
22.241785,30.07
22.121071,30.209999
22.066071,30.389999
22.096786,30.5
22.263929,30.35
22.566786,30.299999
22.546429,30.110001
22.543215,30.360001
22.857143,30.92
23.214643,30.82
23.957857,30.76
23.372143,30.59
23.789642,30.389999
23.553928,30.25
24.285357,30.93
24.106428,30.700001
24.116072,30.65
23.951429,30.530001
23.830357,30.6
23.777143,30.450001
24.127501,30.219999
24.041786,30.5
24.21607,31.040001
24.301786,30.83
23.753929,30.690001
23.816071,30.940001
24.191786,30.889999
24.64143,31.01
24.976786,31.190001
24.995714,31.1
25.009287,31.09
24.969999,30.950001
25.086071,31.43
24.530714,31.0
24.580713,30.950001
23.883572,30.280001
23.724644,30.17
24.241072,30.18
23.969999,29.809999
23.63607,29.68
23.745001,29.75
23.973213,29.969999
23.757143,30.23
23.102858,29.639999
22.808929,29.68
22.847857,29.15
23.089287,29.219999
22.484285,28.969999
22.583929,29.370001
22.691786,29.450001
23.173929,29.299999
22.842501,29.65
22.5375,29.049999
21.872143,28.73
22.535713,27.77
22.194286,28.16
22.142857,28.190001
21.765356,27.860001
21.245714,28.549999
21.365,28.84
21.281786,29.59
20.84,29.620001
21.079643,29.82
20.494286,29.530001
20.022499,29.120001
19.300714,28.879999
19.791071,28.940001
19.246786,27.02
19.482143,27.24
19.1975,26.879999
18.757143,26.67
19.311071,26.799999
20.425358,26.76
20.151787,26.709999
20.256071,27.23
20.567858,27.540001
21.055357,27.360001
20.616785,27.01
21.079287,27.110001
20.956785,27.049999
21.201786,26.780001
20.77857,26.5
20.318214,26.379999
18.890715,26.809999
19.764286,26.82
18.75,26.559999
19.2775,27.049999
19.563213,27.530001
18.969643,27.32
18.383928,27.110001
18.176071,26.790001
18.75,27.25
18.981071,27.690001
18.928572,27.360001
18.3025,27.450001
18.583929,27.200001
18.535713,27.030001
18.340714,26.889999
18.224644,26.709999
18.233213,26.59
19.779285,27.25
19.567142,27.629999
19.1775,27.27
18.642857,26.77
18.900356,26.75
18.660713,26.719999
18.876785,26.65
18.607143,26.49
17.952856,26.9
17.796429,26.83
17.665714,27.15
18.225357,27.190001
17.804285,27.1
18.02,27.299999
18.171785,27.200001
16.428572,27.700001
16.131786,27.58
15.636786,28.01
16.375,27.82
16.321428,28.01
16.320715,27.790001
16.396786,27.67
16.211071,27.870001
15.858929,27.620001
16.3025,27.379999
16.544643,27.35
16.928572,27.35
17.017857,27.65
17.125357,27.879999
16.686071,27.93
16.59,27.92
16.744642,28.040001
16.467857,27.879999
16.346071,28.129999
15.928571,27.74
16.044643,27.68
16.208929,27.969999
15.850714,27.379999
16.015356,27.42
15.858929,27.879999
15.642857,27.719999
15.278571,27.85
15.052857,28.290001
15.518214,28.209999
15.160714,28.110001
15.35,28.25
15.348214,27.940001
15.557143,27.84
15.301786,27.870001
15.458214,28.0
15.640357,28.030001
15.766071,27.879999
16.410713,28.120001
16.33643,28.34
16.079287,28.110001
16.235001,28.190001
16.596071,28.299999
16.622856,28.24
16.302143,28.139999
16.065001,28.32
15.782143,28.639999
15.271429,28.59
15.406071,28.75
15.491429,28.389999
15.160714,28.219999
15.173214,28.73
15.227143,28.73
15.289286,29.57
15.49,29.1
15.505357,28.85
15.25,28.65
15.056071,28.9
15.009643,28.85
14.463929,28.950001
13.856071,29.620001
14.022857,30.299999
14.428214,30.700001
14.055,30.620001
14.686786,31.709999
14.636071,31.9
15.016071,31.799999
15.539286,32.560001
15.873571,32.93
15.777857,32.630001
16.118214,33.23
16.275356,33.419998
16.606071,33.650002
16.394285,33.07
16.421785,32.849998
16.356071,32.669998
16.125357,32.610001
16.208929,32.860001
15.684286,33.450001
15.115714,33.639999
15.680357,34.130001
15.425357,34.73
15.648214,35.099998
15.858929,34.790001
15.569643,34.23
15.744643,33.919998
16.067858,34.419998
15.714286,34.740002
15.916071,34.849998
16.160713,34.82
16.0975,34.919998
16.186428,35.619999
15.916071,34.599998
15.909643,34.84
15.589286,35.25
15.883214,35.509998
15.562143,35.049999
15.696429,35.139999
15.446429,34.990002
15.55,34.549999
15.408571,34.689999
15.412857,34.970001
15.407143,34.959999
14.975,34.259998
14.946071,33.66
14.55,32.939999
14.489286,34.080002
14.425,34.119999
14.258929,34.52
13.977143,34.380001
14.381786,34.75
14.641429,34.41
15.030714,33.66
15.013929,34.09
15.003929,34.349998
14.771429,34.580002
14.985714,34.34
15.105357,35.0
15.273214,35.580002
15.178929,35.66
15.232857,36.009998
15.346429,36.34
15.477857,35.720001
15.467857,32.400002
15.337857,31.700001
15.214286,31.91
15.676071,32.040001
15.739286,31.620001
15.546429,31.26
15.742857,31.469999
16.07,31.780001
16.249643,31.969999
16.276787,32.060001
16.3575,31.690001
16.596071,31.9
16.715,31.549999
16.564285,31.540001
16.566429,32.240002
16.379999,32.77
16.316429,32.459999
16.819286,32.509998
17.781429,32.139999
17.729286,32.0
17.862499,31.790001
18.012142,31.76
18.20393,31.440001
17.985357,31.610001
18.035,32.189999
17.973928,35.169998
17.883928,34.400002
17.785713,33.52
17.357143,33.389999
17.558929,32.93
17.571428,33.369999
17.610714,31.75
17.841429,31.389999
17.866072,31.1
17.80143,31.309999
18.035713,31.219999
18.078571,31.9
16.678928,32.57
16.732143,32.720001
16.762142,32.77
16.464287,33.380001
15.998571,33.419998
16.542143,32.990002
16.810715,33.48
17.071428,33.41
17.717857,32.540001
17.674286,32.869999
17.47143,32.490002
17.357143,32.639999
17.277857,32.880001
17.044643,33.0
17.0875,33.349998
17.343929,33.360001
17.518213,33.880001
17.280714,33.689999
17.377144,33.599998
17.497856,33.310001
17.308571,33.07
17.547144,33.310001
17.3925,33.68
17.493929,33.900002
17.768213,34.669998
17.885357,34.599998
17.856428,34.450001
18.071072,34.82
18.2775,34.98
18.800358,35.02
18.535713,34.349998
18.75,33.82
18.975714,35.880001
18.894285,35.610001
19.1525,35.630001
18.557501,35.529999
18.75,35.66
18.715,35.669998
18.610714,35.59
18.735001,35.790001
18.719643,37.240002
18.556429,37.959999
18.377857,37.669998
18.571072,37.689999
18.488214,37.380001
18.5,36.98
18.671785,37.869999
18.806429,37.950001
18.749643,37.349998
18.536785,36.849998
18.543928,36.919998
18.485714,37.27
18.554285,37.529999
18.607857,37.93
18.718571,37.57
19.153929,37.57
19.624287,37.82
19.928572,38.09
19.939285,38.139999
20.196428,38.209999
20.451786,38.849998
20.206785,38.419998
20.032143,38.560001
20.127857,38.610001
20.25,38.060001
20.076429,37.639999
20.101786,37.419998
19.822144,36.73
19.850357,36.939999
19.632143,36.360001
19.625,36.509998
19.479643,36.200001
20.285713,36.810001
20.353214,36.720001
20.289286,37.200001
20.136429,37.580002
19.909286,37.220001
19.791786,37.400002
19.845715,37.349998
19.745001,37.200001
19.194643,36.849998
19.440001,36.330002
19.243214,36.0
19.52857,35.880001
19.279642,35.900002
18.925358,35.990002
19.222143,34.73
19.768572,35.900002
19.817858,36.689999
19.695715,36.830002
19.321072,36.82
19.675358,36.259998
19.640715,36.09
19.785713,37.450001
19.645357,36.869999
18.17,36.119999
17.998215,35.98
17.947857,36.790001
17.684999,36.950001
17.950357,37.740002
18.066071,36.970001
18.091429,36.290001
18.216429,35.799999
18.620714,36.32
18.523571,36.630001
18.950357,36.880001
19.176786,37.349998
19.094999,37.330002
19.373928,37.389999
19.5,37.630001
19.455357,37.220001
19.035357,37.57
19.028214,37.939999
18.683929,37.689999
18.906429,37.610001
18.700357,37.580002
18.469286,37.450001
18.895714,37.98
18.693571,37.919998
18.964287,38.200001
18.96143,38.25
19.028214,38.139999
18.967501,38.279999
18.870001,37.990002
19.123215,37.869999
19.089643,37.799999
19.194286,38.419998
18.885357,37.650002
18.84643,37.900002
18.782143,38.259998
19.009287,39.470001
18.924643,39.25
18.997499,40.720001
19.229286,40.34
19.339287,40.66
19.518572,40.48
19.286428,39.740002
19.225714,39.790001
19.258215,40.43
19.205713,41.150002
19.370714,41.439999
19.335358,41.290001
19.278929,41.25
18.857857,39.959999
18.756786,39.75
18.665714,39.93
18.952856,40.439999
18.535713,39.0
18.639286,39.110001
18.581072,39.34
18.501785,40.060001
18.571428,40.009998
18.762142,40.130001
18.868214,39.959999
18.895,39.990002
20.293215,39.740002
20.161785,40.290001
20.457144,40.139999
21.205,41.099998
21.165714,40.400002
21.142857,40.240002
21.155001,40.310001
21.076429,39.52
21.492857,39.290001
21.258928,39.220001
21.008928,39.34
20.876429,39.540001
20.981787,39.740002
21.142857,39.919998
21.158215,40.299999
21.239286,40.09
21.022499,39.669998
21.351786,39.610001
21.589643,39.68
21.565357,39.799999
21.664286,40.290001
21.6875,40.369999
21.995714,40.259998
22.357857,40.139999
22.423214,40.150002
22.785,40.450001
22.64143,40.950001
22.445,40.599998
22.765715,40.209999
23.078571,40.59
23.210714,41.48
23.174999,41.389999
23.682501,41.029999
23.532499,40.93
23.51,40.810001
23.049999,41.099998
22.877501,41.040001
23.077499,41.290001
23.067499,41.610001
23.0725,41.57
22.9625,41.450001
22.83,41.73
22.6875,41.830002
22.5525,41.700001
22.592501,41.93
22.705,41.610001
23.025,42.169998
23.379999,41.860001
23.467501,41.73
23.4175,41.91
23.535,41.75
24.067499,41.869999
23.860001,41.98
23.440001,41.369999
23.84,41.700001
23.965,42.220001
24.200001,42.330002
24.2425,42.509998
23.7575,45.450001
23.405001,44.650002
23.747499,44.560001
23.67,45.0
23.855,45.450001
24.26,44.93
24.2125,44.299999
24.455,44.360001
24.8325,43.91
24.610001,44.07
24.290001,43.380001
23.725,43.209999
24.092501,42.970001
23.84,43.310001
23.6875,42.740002
23.7325,42.84
23.565001,43.23
23.817499,43.259998
24.01,43.040001
24.0375,43.68
24.3325,44.080002
24.475,44.580002
24.622499,44.939999
24.852501,44.970001
25.110001,45.34
25.1425,44.84
25.0725,45.349998
25.4475,45.400002
25.355,45.310001
25.254999,44.900002
25.397499,44.75
25.715,45.09
25.764999,45.43
25.775,44.529999
24.7125,44.740002
24.700001,45.110001
24.825001,46.02
24.77,46.470001
24.502501,46.82
25.102501,46.740002
25.3025,46.91
25.702499,46.540001
24.950001,46.389999
25.317499,46.259998
25.4825,46.59
25.5725,46.810001
25.450001,47.299999
25.15,46.849998
25.540001,46.630001
25.127501,46.880001
24.6325,45.93
24.6625,45.98
25.202499,46.369999
25.147499,46.27
24.817499,45.830002
24.860001,45.98
24.987499,46.119999
24.8575,45.860001
24.690001,45.48
25.385,46.5
25.172501,45.599998
25.3325,43.82
25.0975,43.869999
24.4925,43.0
23.887501,42.529999
24.375,43.200001
24.58,43.060001
25.754999,44.360001
25.709999,45.0
26.02,44.619999
26.295,46.830002
